EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET
237419238,PHI GAMMA DELTA FRATERNITY,% DOUGLAS D MITCHELL,135 DRAKE RD,PITTSBURGH,PA,15241,0204,07,9,1000,194011,2,00,032000000,5,01,202406,0,0,02,0,06,0.0,0.0,0.0,,PITTSBURGH GRADUATE CHAPTER,Unknown,Micro
237419289,SHADYSIDE ACTION COALITION,,711 FILBERT ST,PITTSBURGH,PA,15232,0000,03,3,1000,197412,1,15,400402000,1,01,202403,0,0,02,0,03,0.0,0.0,0.0,,,Unknown,Micro
237422223,AMERICAN FEDERATION OF TEACHERS,% ALLEN RENFRO,45 ELIZABETH ST,MOUNT OLIVER,PA,15210,0787,05,9,3000,196711,2,00,263264279,5,01,202312,4,3,01,0,12,236321.0,57087.0,57087.0,,3412 ROBERT MORRIS COLLEGE FACULTY,Unknown,Small
237423080,QUAILL DISTRICT FIREMENS ASSOCIATION,,50 GASS RD,PITTSBURGH,PA,15229,0000,04,3,1000,200912,1,00,000000000,1,01,202312,5,4,01,0,12,784280.0,336290.0,118707.0,M24,,Public Safety,Medium
237423500,BNY MELLON FOUNDATION OF SOUTHWESTERN PENNSYLVANIA,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197501,1,04,602000000,1,01,202312,9,8,00,1,12,82760343.0,40435770.0,,,,Unknown,Major
237425435,VIGILANT HOSE COMPANY NO 1 OF PORT VUE PA,,1800 ROMINE AVE,MCKEESPORT,PA,15133,0000,04,3,3000,197506,1,00,407000000,5,01,202312,4,4,01,0,12,482584.0,213981.0,176455.0,,,Unknown,Small
237428289,PARK VOLUNTEER FIRE COMPANY NO 4,,PO BOX 3004,MUNHALL,PA,15120,0000,04,3,3000,197501,1,00,407000000,1,01,202312,4,3,01,0,12,305947.0,53103.0,43565.0,,,Unknown,Small
237429332,LORAINE C PIERCE 2 63354,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200603,0,04,928000000,6,12,202312,6,5,00,1,12,1119468.0,725917.0,,,,Unknown,Medium
237431915,INGRAM COMMUNITY EMERGENCY AMBULANCE SERVICE INC,,35 STOWE ST,PITTSBURGH,PA,15205,0000,03,3,7000,200004,1,16,000000000,1,01,202407,4,1,02,0,07,137680.0,60.0,60.0,E62,,Health,Micro
237433645,PITTSBURGH TOY LENDING LIBRARY,% NICOLE ADAMS,5401 CENTRE AVE REAR,PITTSBURGH,PA,15232,0000,03,3,1200,197503,1,15,061149000,1,01,202407,0,0,02,0,07,0.0,0.0,0.0,,,Unknown,Micro
237437764,ROSARY SOCIETY OF ST CYPRIAN-MARY IMMACULATE R C CHURCH,,SUISMAN & MIDDLE STS,PITTSBURGH,PA,15212,0928,03,9,1270,194603,1,10,001000000,5,01,,0,0,06,0,12,,,,,,Unknown,Unknown
237439424,ST AUGUSTINE PLAZA INC,,230 36TH ST,PITTSBURGH,PA,15201,0000,03,3,1000,197704,1,15,380000000,1,01,202312,6,6,01,0,12,3158316.0,1050839.0,1050839.0,,,Unknown,Large
237441825,ORGANIZATION OF CHINESE AMERICANS INC,% MARIAN LIEN,PO BOX 81014,PITTSBURGH,PA,15217,2616,03,9,1200,197504,1,15,431119090,5,01,202212,0,0,02,0,12,0.0,0.0,0.0,A230,PITTSBURGH CHAPTER,Arts & Culture,Micro
237442308,PITTSBURGH TAX CLUB,% C/O REID P MEYER,1227 S BRADDOCK AVE,PITTSBURGH,PA,15218,0000,06,3,2000,197503,2,00,205000000,5,01,202406,0,0,02,0,06,0.0,0.0,0.0,,,Unknown,Micro
237444864,MALCOLM M PRINE WPFOA SCHOLARSHIP FUND,% MARGARET JOY,535 SMITHFIELD ST STE 630,PITTSBURGH,PA,15222,0000,03,3,2000,201410,1,04,040000000,1,01,202312,4,2,00,1,12,371890.0,15920.0,,T20,,Philanthropy & Foundations,Micro
237447953,MANCHESTER YOUTH DEVELOPMENT CENTER INC,,1214 LIVERPOOL ST,PITTSBURGH,PA,15233,0000,03,3,2100,197504,1,11,429000000,1,01,202306,6,6,01,0,06,2527361.0,2085364.0,1283634.0,B200,,Education,Large
237447963,FAITH BIBLE BAPTIST CHURCH OF WILKINS TOWNSHIP,,150 CURRY ST,TURTLE CREEK,PA,15145,0000,03,3,7000,197505,1,10,001006007,1,01,201312,0,0,06,0,12,,,,,,Unknown,Unknown
237501180,NATIONAL SLOVAK SOCIETY OF THE USA,% JOSEPH PALKO,3453 BENCH DR,PITTSBURGH,PA,15236,0465,08,9,1000,197211,1,00,265000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,0108 ASSEMBLY,Unknown,Micro
237501225,NATIONAL SLOVAK SOCIETY OF THE USA,% LORRAINE CROWLEY,579 IRWIN RUN ROAD,WEST MIFFLIN,PA,15122,0465,08,9,1000,197211,1,00,265000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,0441 ASSEMBLY,Unknown,Micro
237504878,CROATIAN FRATERNAL UNION OF AMERICA,% ERNESTINE MARA SRDOC,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197211,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,982 LODGE MIAMI,Unknown,Micro
237504882,CROATIAN FRATERNAL UNION OF AMERICA,% JOY PEJKOVICH,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197211,1,00,319000000,5,01,202212,0,0,02,0,12,0.0,0.0,0.0,,LODGE 9-99 NEST NAPREDAK,Unknown,Micro
237504950,CROATIAN FRATERNAL UNION OF AMERICA,% MARY ANN LEPORTE,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197209,1,00,319000000,5,01,202112,0,0,02,0,12,0.0,0.0,0.0,,LODGE-64 MIR MEDJU NAMA,Unknown,Micro
237504985,CROATIAN FRATERNAL UNION OF AMERICA,,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197209,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,717 LODGE ONYX,Unknown,Micro
237505044,CROATIAN FRATERNAL UNION OF AMERICA,% MARICA POPOVIC,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197209,1,00,319000000,5,01,202212,0,0,02,0,12,0.0,0.0,0.0,,47 LODGE ST NICHOLAS,Unknown,Micro
237505057,CROATIAN FRATERNAL UNION OF AMERICA,% ALICE PITCHER,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197209,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,472 LODGE MATIJA GUBEC,Unknown,Micro
237505059,CROATIAN FRATERNAL UNION OF AMERICA,% JOANN INGRAM,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197209,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,514 LODGE SV ANA,Unknown,Micro
237505081,CROATIAN FRATERNAL UNION OF AMERICA,% BERNICE YANZETICH,911 BELLEVIEW ST,MCKEESPORT,PA,15132,0399,03,9,1000,197209,1,15,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,3 LODGE SACRED HEART OF JESUS,Unknown,Micro
237505082,CROATIAN FRATERNAL UNION OF AMERICA,% LORI D ABRAMOVIC,5 CREST DR,PITTSBURGH,PA,15215,0399,03,9,1000,197209,1,15,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,LODGE-4 GUARDIAN ANGEL,Unknown,Micro
237505084,CROATIAN FRATERNAL UNION OF AMERICA,% C/O JOANN ZIDANIC,937 LACLAIR ST,PITTSBURGH,PA,15218,0399,08,9,1000,197209,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,LODGE-6 ST NICHOLAS,Unknown,Micro
237505093,CROATIAN FRATERNAL UNION OF AMERICA,% DENNIS LANE,386 EDWOOD CT,PITTSBURGH,PA,15237,0399,08,9,1000,194104,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,34 LODGE SLOBODA,Unknown,Micro
237505171,CROATIAN FRATERNAL UNION OF AMERICA,% MARY LESH,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197211,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,LODGE-669 SLOZNA BRACA,Unknown,Micro
237505207,CROATIAN FRATERNAL UNION OF AMERICA,,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197211,1,00,319000000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,LODGE-488 SLOGA SLAVENA,Unknown,Micro
237505229,CROATIAN FRATERNAL UNION OF AMERICA,% CAROL A TOMLANOVICH,100 DELANEY DR,PITTSBURGH,PA,15235,0399,08,9,1000,197211,1,00,319000000,5,01,202112,0,0,02,0,12,0.0,0.0,0.0,,LODGE-639 HRV POLJODJELAC,Unknown,Micro
237507946,INTERNATIONAL ORDER OF THE RAINBOW GIRLS,% ELIZABETH MARSHALL,26 GLENBROOK DR,PITTSBURGH,PA,15235,5329,03,9,1000,197211,1,15,036279000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,157 OHIO VALLEY ASSEMBLY,Unknown,Micro
237521441,UNIVERSAL CHAPTER 856 WOMEN OF THE MOOSE,% C/O DONNA COHEN,2421 MAIN ST,PITTSBURGH,PA,15235,0002,08,9,1000,197209,1,00,036030382,5,01,202404,0,0,02,0,04,0.0,0.0,0.0,,856,Unknown,Micro
237522952,SLOVAK CATHOLIC SOKOL 179,% MICHELLE WHEATLEY SHOGAN,1023 WOLFE AVE,BRADDOCK,PA,15104,0858,08,9,1000,197209,1,00,036265298,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,,Unknown,Micro
237523016,SLOVAK CATHOLIC SOKOL 16,% MR ALBERT SUESS JR,3013 MEADOWVUE DR,PITTSBURGH,PA,15227,0858,08,9,1000,197209,1,00,036265298,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,16,Unknown,Micro
237523028,SLOVAK CATHOLIC SOKOL,% MARY M CMAR,5000 ASPEN ST,WEST MIFFLIN,PA,15122,0858,04,9,1000,197209,1,00,036265298,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,295,Unknown,Micro
237523055,SLOVAK CATHOLIC SOKOL,% DOLORES E LUTZ,4810 GARDENVILLE RD,PITTSBURGH,PA,15236,0858,04,9,1000,197209,1,00,036265298,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,22,Unknown,Micro
237524317,SLOVENE NATIONAL BENEFIT SOCIETY,% SHELLY BOTWRIGHT,263 MOODY RD,IMPERIAL,PA,15126,0114,08,9,1000,197211,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,106,Unknown,Micro
237524366,SLOVENE NATIONAL BENEFIT SOCIETY 190,% DOLORES YAKICIC,247 W ALLEGHENY RD,IMPERIAL,PA,15126,0114,08,9,1000,197211,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,0190,Unknown,Micro
237524386,SLOVENE NATIONAL BENEFIT SOCIETY,% SYLVIA K PROVENZA,515 NORTH AVE,VERONA,PA,15147,0114,08,9,1000,197211,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,0216,Unknown,Micro
237524412,SLOVENE NATIONAL BENEFIT SOCIETY 254,% DONNA NAUGLE,247 W ALLEGHENY RD,IMPERIAL,PA,15126,0114,08,9,1000,197211,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,0254,Unknown,Micro
237524598,SLOVENE NATIONAL BENEFIT SOCIETY 614,% LINDA MATAS,247 W ALLEGHENY RD,IMPERIAL,PA,15126,0114,08,9,1000,197210,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,0614,Unknown,Micro
237524605,SLOVENE NATIONAL BENEFIT SOCIETY 629,% DAWN KLASNICK,360 FOSTER RD,N VERSAILLES,PA,15137,0114,08,9,1000,197210,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,0629,Unknown,Micro
237524616,SLOVENE NATIONAL BENEFIT SOCIETY 665,% SHARON UJCICH,381 F ST,PITTSBURGH,PA,15209,0114,08,9,1000,197210,1,00,040279265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,0665,Unknown,Micro
237525492,POLISH FALCONS OF AMERICA,,228 IGNATIUS AVE,CARNEGIE,PA,15106,0267,08,9,1000,194012,1,00,319325211,5,01,202312,4,4,01,0,12,262152.0,322377.0,162468.0,,77,Unknown,Medium
237525503,POLISH FALCONS OF AMERICA,% NEST 118,1315 BREED ST,PITTSBURGH,PA,15203,0267,08,9,1000,194012,1,00,319325211,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,118 NEST,Unknown,Micro
237525602,POLISH FALCONS OF AMERICA,% DISTRICT 4,4800 BARONE DR,PITTSBURGH,PA,15227,0267,08,9,1000,194012,1,00,319325211,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,4 DISTRICT,Unknown,Micro
237532301,SAHARA COURT 9,,1117 WOOD ST,WILKINSBURG,PA,15221,0000,08,3,1000,202408,1,00,279265000,5,01,,0,0,02,0,12,,,,Y41,,Mutual Benefit,Unknown
237532667,KNIGHTS OF THE YORK CROSS OF HONOUR CONVENT GENERAL,% DONALD C WOBB,3579 MASONIC WAY,PITTSBURGH,PA,15237,1780,08,9,1000,197210,1,00,036279265,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,26 KEYSTONE PRIORY,Unknown,Micro
237535560,MYSTIC ORDER OF VEILED PROPHETS OF ENCHANTED REALM,% MICHAEL A KARKALLA,3579 MASONIC WAY,PITTSBURGH,PA,15237,0187,08,9,1000,197210,1,00,036000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,ISLAM GROTTO,Unknown,Micro
237535778,SONS OF ITALY IN AMERICA,% SANDRA J CRAPIS,432 DIVISION STREET,SEWICKLEY,PA,15143,3610,08,9,1000,197210,2,00,036279265,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,1277 NICOLA MISASI,Unknown,Micro
237536440,GOLDEN STAR & CHAIN INC,% DELBERT HOWZIE,142 LISA DR,VERONA,PA,15147,1056,08,9,1000,194808,1,00,036319482,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,2 SAHARA TEMPLE,Unknown,Micro
237538879,WILLIAM PENN ASSOCIATION,% BRANCH 1 BRIDGEPORT CT,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 1 BRIDGEPORT CT,Unknown,Micro
237538884,WILLIAM PENN ASSOCIATION,% BRANCH 14 CLEVELAND OH,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 14 CLEVELAND OH,Unknown,Micro
237538885,WILLIAM PENN ASSOCIATION,% BRANCH 15 CHICAGO IL,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 15 CHICAGO IL,Unknown,Micro
237538888,WILLIAM PENN ASSOCIATION,% BRANCH 18 LINCOLN PARK MI,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 18 LINCOLN PARK MI,Unknown,Micro
237538889,WILLIAM PENN ASSOCIATION,% BRANCH 19 NEW BRUNSWICK NJ,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 19 NEW BRUNSWICK NJ,Unknown,Micro
237538891,WILLIAM PENN ASSOCIATION,% BRANCH 23 POCAHANTAS VA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 23 POCAHONTAS VA,Unknown,Micro
237538894,WILLIAM PENN ASSOCIATION,% BRANCH 26 SHARON PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 26 SHARON PA,Unknown,Micro
237538895,WILLIAM PENN ASSOCIATION,% BRANCH 27 TOLEDO OH,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 27 TOLEDO OH,Unknown,Micro
237538896,WILLIAM PENN ASSOCIATION,% BRANCH 28 YOUNGSTOWN OH,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 28 YOUNGSTOWN OH,Unknown,Micro
237538899,WILLIAM PENN ASSOCIATION,% BRANCH 34 PITTSBURGH PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 34 PITTSBURGH PA,Unknown,Micro
237538905,WILLIAM PENN ASSOCIATION,% BRANCH 44 AKRON OH,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 44 AKRON OH,Unknown,Micro
237538907,WILLIAM PENN ASSOCIATION,% BRANCH 48 NEW YORK NY,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 48 NEW YORK NY,Unknown,Micro
237538909,WILLIAM PENN ASSOCIATION,% BRANCH 51 PASSAIC NJ,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 51 PASSAIC NJ,Unknown,Micro
237538917,WILLIAM PENN ASSOCIATION,% BRANCH 76 PHILADELPHIA PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 76 PHILADELPHIA PA,Unknown,Micro
237538921,WILLIAM PENN ASSOCIATION,% BRANCH 89 HOMESTEAD PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 89 HOMESTEAD PA,Unknown,Micro
237538926,WILLIAM PENN ASSOCIATION,% BRANCH 129 COLUMBUS OH,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 129 COLUMBUS OH,Unknown,Micro
237538928,WILLIAM PENN ASSOCIATION,% BRANCH 132 SOUTH BEND IN,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,195005,1,00,265211000,1,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 132 SOUTH BEND IN,Unknown,Micro
237538932,WILLIAM PENN ASSOCIATION,% BRANCH 159 PHOENIXVILLE PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 159 PHOENIXVILLE PA,Unknown,Micro
237538940,WILLIAM PENN ASSOCIATION,% BRANCH 216 NORTHAMPTON PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,216 BRANCH NORTHAMPTON PA,Unknown,Micro
237538942,WILLIAM PENN ASSOCIATION,% BRANCH 226 MCKEESPORT PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,226 BRANCH MCKEESPORT PA,Unknown,Micro
237538945,WILLIAM PENN ASSOCIATION,% BRANCH 249 DAYTON OH,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 249 DAYTON OH,Unknown,Micro
237538948,WILLIAM PENN ASSOCIATION,% BRANCH 278 OMAHA NE,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 278 OMAHA NE,Unknown,Micro
237538949,WILLIAM PENN ASSOCIATION,% BRANCH 296 SPRINGDALE PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 296 SPRINGDALE PA,Unknown,Micro
237538951,WILLIAM PENN ASSOCIATION,% BRANCH 310 LYNCH KY,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 310 LYNCH KY,Unknown,Micro
237538952,WILLIAM PENN ASSOCIATION,% BRANCH 336 HARRISBURG PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 336 HARRISBURG PA,Unknown,Micro
237538954,WILLIAM PENN ASSOCIATION,% BRANCH 349 WEIRTON WV,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 349 WEIRTON WV,Unknown,Micro
237538955,WILLIAM PENN ASSOCIATION,% BRANCH 352 CORAOPOLIS PA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 352 CORAOPOLIS PA,Unknown,Micro
237538957,WILLIAM PENN ASSOCIATION,% BRANCH 383 BUFFALO NY,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,BRANCH 383 BUFFALO NY,Unknown,Micro
237538960,WILLIAM PENN ASSOCIATION,% BRANCH 525 LOS ANGELES CA,709 BRIGHTON RD,PITTSBURGH,PA,15233,1088,08,9,1000,197210,1,00,265211000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,525 BRANCH LOS ANGELES CA,Unknown,Micro
237544927,KNIGHTS OF COLUMBUS,% MICHAEL WOLFE,PO BOX 544,BETHEL PARK,PA,15102,0188,08,9,1000,194010,1,00,036029265,5,01,202406,4,3,01,0,06,101871.0,78803.0,78803.0,,3084 SOUTH HILLS COUNCIL,Unknown,Small
237545007,KNIGHTS OF COLUMBUS,% MICHAEL P LYNCH,PO BOX 14031,PITTSBURGH,PA,15239,0188,08,9,1000,194010,1,00,036029265,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,HOLY FAMILY COUNCIL 4242,Unknown,Micro
237545052,KNIGHTS OF COLUMBUS,% GIANNI FLORO FINANCIAL SECRETARY,200 WALNUT ST,SEWICKLEY,PA,15143,0188,08,9,1000,194010,1,00,036029265,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,5367 QUEEN OF PEACE COUNCIL,Unknown,Micro
237577659,GREATER BENEFICIAL UNION OF PITTSBURGH,% PAUL WITTIG,4254 SAW MILL RUN BLVD,PITTSBURGH,PA,15227,0199,08,9,1000,197211,1,00,036279000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,402,Unknown,Micro
237577671,GREATER BENEFICIAL UNION OF PITTSBURGH,% MICHAEL WEISENBURG,4254 SAW MILL RUN BLVD,PITTSBURGH,PA,15227,0199,08,9,1000,197211,1,00,036279000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,790,Unknown,Micro
237577733,GREATER BENEFICIAL UNION OF PITTSBURGH,% DOUGLAS A ULRICH,4254 SAW MILL RUN BLVD,PITTSBURGH,PA,15227,0199,08,9,1000,194011,1,00,036279000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,999,Unknown,Micro
237577740,GREATER BENEFICIAL UNION OF PITTSBURGH,% DONNA BROPHY,5185 ELMWOOD DR,PITTSBURGH,PA,15227,0199,08,9,1000,197211,1,00,036279000,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,171,Unknown,Micro
237579709,POLISH ROMAN CATHOLIC UNION OF AMERICA,% JOSH JARZYNKA JR,3549 BETHOVEN ST,PITTSBURGH,PA,15213,0128,08,9,1000,194009,1,00,279000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,237,Unknown,Micro
237579874,POLISH ROMAN CATHOLIC UNION OF AMERICA 479,% NATALIE STECKI,414 MILLS AVE,BRADDOCK,PA,15104,0128,08,9,1000,197211,1,00,263000000,5,01,202412,0,0,02,0,12,0.0,0.0,0.0,,479,Unknown,Micro
237593331,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,853 BOGGS AVE,PITTSBURGH,PA,15211,0102,08,9,1000,199108,2,00,260000000,5,01,202405,0,0,02,0,05,0.0,0.0,0.0,Y40,76 AUXILIARY,Mutual Benefit,Micro
237593352,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,204 WOOD ST,TARENTUM,PA,15084,0102,08,9,1000,199108,2,00,260000000,5,01,202305,0,0,02,0,05,0.0,0.0,0.0,,699 AUX,Unknown,Micro
237593357,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,315 JAMES ST,VERONA,PA,15147,0102,08,9,1000,199108,2,00,260000000,5,01,202405,0,0,02,0,05,0.0,0.0,0.0,,1634 AUX,Unknown,Micro
237614397,ORDER OF THE AMARANTH INC SUPREME COUNCIL,% DAWN MURRAY SECRETARY,5010 OZARK DR,PITTSBURGH,PA,15239,0051,08,9,1000,197211,1,00,279265319,5,01,202406,0,0,02,0,06,0.0,0.0,0.0,,35 CORINTHIAN COURT,Unknown,Micro
237619054,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,% DAVID G RASCH,187 MORRISON DR APT 34,PITTSBURGH,PA,15216,0266,10,9,1000,196401,1,00,036279000,5,01,202406,0,0,02,0,06,0.0,0.0,0.0,,CHARTIERS COMMANDERY NO 78,Unknown,Micro
237633283,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% MADELINE ORFITELLI,5024 CURRY RD,PITTSBURGH,PA,15236,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0.0,0.0,0.0,,2 24TH OF MAY LODGE,Unknown,Micro
237633295,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% JACQUELINE WENGRZYN,2644 MOSSIDE BLVD,MONROEVILLE,PA,15146,0696,08,9,1000,194408,1,00,036211318,5,01,202312,0,0,02,0,12,0.0,0.0,0.0,,16 LA PACE LODGE,Unknown,Micro
