EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,SECTOR,SIZE_BUCKET,ORG_NAME,AVG_RECENT_REVENUE,AVG_PRIOR_REVENUE,PCT_CHANGE,MOMENTUM_SCORE,VOLATILITY,MOMENTUM_CLASS,REVENUE,PROGRAM_PCT,IS_HOLLOW,IS_TURBULENT
236205850,CLEMENT BIDDLE RES,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,5,4,00,1,12,749459.0,499773.0,,,P N C BANK NA,Unknown,Medium,Clement Biddle Res,34269,80351,-57.35,-25967,0.76,turbulent,-839,,False,True
236205851,MARY L C BIDDLE FOUNDATION 68598,% PNC BANK N A TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,190012,0,00,909000000,6,12,202312,4,4,00,1,12,210389.0,330911.0,,,,Unknown,Medium,Mary L C Biddle Foundation 68598,13476,23804,-43.39,-6261,0.76,turbulent,-1755,,False,True
236205869,ALTHEA J CARNELL TRUST,% PNC BANK NA TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,000000,0,00,909000000,6,12,202312,4,4,00,1,12,298177.0,197067.0,,,,Unknown,Small,Althea J Carnell Trust,13765,53367,-74.21,-9753,0.9,turbulent,-606,,False,True
236205874,GEORGE ELKINS FOR CITY OF PHILADELPHIA,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,200601,0,00,928000000,6,12,202407,6,4,00,1,07,2341420.0,446695.0,,,,Unknown,Medium,George Elkins For City Of Philadelphia,144143,172314,-16.35,-209416,0.77,turbulent,-510,,False,True
236205875,MASKLINE CLARK FOR MARINERS HOME,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,4,4,00,1,12,378793.0,245980.0,,,,Unknown,Small,Maskline Clark For Mariners Home,17444,41598,-58.06,-9300,0.74,turbulent,3339,0.0,False,True
236205918,SAMUEL FRANK,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200601,0,00,000000000,6,12,202312,4,4,00,1,12,317785.0,213428.0,,,,Unknown,Small,Samuel Frank,14500,24124,-39.89,-11762,0.82,turbulent,-399,,False,True
236205929,GEORGE A GARRETT RES,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200604,0,00,000000000,6,12,202312,4,4,00,1,12,389563.0,256667.0,,,,Unknown,Medium,George A Garrett Res,17698,39674,-55.39,-11082,0.66,turbulent,2046,0.0,False,True
236205930,GEORGE A GARRETT ITEM 10,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,4,4,00,1,12,288856.0,193979.0,,,,Unknown,Small,George A Garrett Item 10,12695,22459,-43.47,-8861,0.65,turbulent,932,0.0,False,True
236205931,G A GARRETT FOR SAUNDERS HOUSE,% PROVIDENT NATL BK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,2,3,00,1,12,16081.0,26338.0,,,,Unknown,Micro,G A Garrett For Saunders House,1066,680,56.76,192,0.43,strong_momentum_up,1042,0.0,False,False
236205932,G A GARRETT FOR ST PAULS CHURCH T/N 68974,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,928000000,6,12,202312,4,4,00,1,12,338061.0,228306.0,,,,Unknown,Small,G A Garrett For St Pauls Church T/N 68974,15613,24008,-34.97,-12639,0.76,turbulent,-1011,,False,True
236205933,G A GARRETT SUNDAY SCHOOL BLDG ED 68976,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200602,0,00,928000000,6,12,202312,5,4,00,1,12,643458.0,438998.0,,,,Unknown,Medium,G A Garrett Sunday School Bldg Ed 68976,31423,68270,-53.97,-17918,0.6,turbulent,3947,0.0,False,True
236205934,GEORGE A GARRETT,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200604,0,00,000000000,6,12,202312,4,4,00,1,12,475470.0,308346.0,,,,Unknown,Medium,George A Garrett,21900,46247,-52.65,-17201,0.93,turbulent,-1080,,False,True
236205936,ANNA M GOLDBECK TR 16-35-035-0689929,% PNC BANK N A,500 1ST AVE,PITTSBURGH,PA,15219,0000,92,3,1000,200601,0,04,000000000,6,12,202407,4,3,00,1,07,142215.0,34024.0,,,,Unknown,Micro,Anna M Goldbeck Tr 16 35 035 0689929,7451,28358,-73.73,-11626,1.71,turbulent,993,0.0,False,True
236205941,REBECCA GUMBES,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200601,0,00,000000000,6,12,202312,4,4,00,1,12,245804.0,169878.0,,,,Unknown,Small,Rebecca Gumbes,11461,17188,-33.32,-8692,0.61,turbulent,-150,,False,True
236205943,GEORGE ELKINS FOR HAHNEMANN,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,7,6,00,1,12,5405784.0,3739263.0,,,,Unknown,Large,George Elkins For Hahnemann,317214,568163,-44.17,36751,0.48,uncategorized,204569,0.0,True,False
236205945,JEREMIAH J HARRIGAN,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200601,0,00,000000000,6,12,202312,6,6,00,1,12,2268676.0,1465312.0,,,,Unknown,Large,Jeremiah J Harrigan,101822,207571,-50.95,-71811,0.63,turbulent,2764,0.0,False,True
236205953,HIRSCH HERMAN PROVIDENT NATL BANK TRUST 69090 NECT,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,0,1000,000000,0,00,000000000,0,12,202312,5,4,00,1,12,642092.0,414895.0,,,,Unknown,Medium,Hirsch Herman Provident Natl Bank Trust 69090 Nect,29137,71198,-59.08,-14727,0.68,turbulent,6078,0.0,False,True
236206015,H LOUISA MORE FOR SOUTH CHURCH,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,4,4,00,1,12,287112.0,189628.0,,,,Unknown,Small,H Louisa More For South Church,12849,28584,-55.05,-9516,0.94,turbulent,423,0.0,False,True
236206052,HOWARD H ROBERTS TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200601,0,00,928000000,6,12,202312,5,4,00,1,12,708857.0,461781.0,,,,Unknown,Medium,Howard H Roberts Trust,31898,127993,-75.08,-23164,0.93,turbulent,39,0.0,False,True
236206088,HARPER N STEWARD 69758,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,928000000,6,12,202312,4,4,00,1,12,180376.0,115184.0,,,,Unknown,Small,Harper N Steward 69758,8183,18407,-55.54,-6325,0.7,turbulent,-206,,False,True
236206107,ELIZA J WEST,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200604,0,00,928000000,6,12,202312,4,4,00,1,12,239288.0,156210.0,,,,Unknown,Small,Eliza J West,10814,24887,-56.55,-8802,0.68,turbulent,-536,,False,True
236206759,GEORGE GARRETT,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,3,3,00,1,12,36467.0,38068.0,,,,Unknown,Micro,George Garrett,1766,926,90.65,-480,0.41,uncategorized,1332,0.0,False,False
236206760,G A GARRETT FOR 43RD ST M E CH,% PROVIDENT NATIONAL BANK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,3,3,00,1,12,30989.0,32249.0,,,PROVIDENT NATIONAL BANK TTEE,Unknown,Micro,G A Garrett For 43 Rd St M E Ch,1279,987,29.54,-292,0.25,uncategorized,1170,0.0,False,False
236206761,G A GARRETT TRUST,,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,1,1,00,1,12,9336.0,433.0,,,PROVIDENT NATL BANK TTEE 68975,Unknown,Micro,G A Garrett Trust,986,811,21.57,85,0.35,strong_momentum_up,1018,0.0,False,False
236207350,AGNES & SOPHIE DALLAS IRWIN MEMORIAL FUND 40672,% PNC BANK N A-CO-TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,194312,1,04,602561000,2,01,202312,6,5,00,1,12,1113415.0,911465.0,,,,Unknown,Medium,Agnes & Sophie Dallas Irwin Memorial Fund 40672,68990,59922,15.13,-3245,0.72,turbulent,47232,0.0,False,True
236207354,ROBINSON FOUNDATION NO 42806,% PNC BANK NA TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,195403,1,04,602000000,2,01,202312,6,5,00,1,12,1450037.0,961007.0,,,,Unknown,Medium,Robinson Foundation No 42806,43826,201564,-78.26,-12147,0.8,turbulent,3690,0.0,False,True
236207356,RIDER-POOL FOUNDATION 43501,% PNC BANK NA TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,195902,1,04,602000000,2,01,202312,8,6,00,1,12,10467478.0,1921823.0,,,,Unknown,Large,Rider Pool Foundation 43501,576526,739229,-22.01,53468,0.61,turbulent,232730,0.0,True,True
236213225,ALPIN J AND ALPIN W CAMERON MEMORIA,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,198201,1,04,559560602,1,01,202409,6,5,00,1,09,4346099.0,935061.0,,,,Unknown,Medium,Alpin J And Alpin W Cameron Memoria,245675,499119,-50.78,187382,0.61,turbulent,295573,0.0,True,True
236215376,EST JOHN T GALLAHER TW 3000 F 10617,% BNY MELLON NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200910,1,04,000000000,1,01,202312,4,4,00,1,12,482604.0,212194.0,,T22,,Philanthropy & Foundations,Small,Est John T Gallaher Tw 3000 F 10617,18785,31223,-39.84,14699,0.83,turbulent,20952,0.0,False,True
236222883,J ORIN YEAGER CHARITABLE TRUST FOR CHARITY,% BANK OF AMERICA NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,199211,0,00,909000000,6,12,202312,4,4,00,1,12,444056.0,190665.0,,,,Unknown,Small,J Orin Yeager Charitable Trust For Charity,38532,28689,34.31,-23898,0.75,turbulent,10846,0.0,False,True
236223451,MARGARET A ARMSTRONG U W 15902 MELLON BANK EAST N A,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,199209,0,00,909000000,6,12,202406,3,1,00,1,06,74780.0,1916.0,,,,Unknown,Micro,Margaret A Armstrong U W 15902 Mellon Bank East N A,5995,5099,17.56,4975,0.49,weak_up,8428,0.0,False,False
236223461,ANNA H WILSTACH TRUST UW,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197311,0,00,909000000,6,12,202406,6,4,00,1,06,1078059.0,121494.0,,,,Unknown,Small,Anna H Wilstach Trust Uw,89415,79242,12.84,61543,0.52,turbulent,113707,0.0,True,True
236223477,ANNIE M WILSON UW CLAUSE 5 GIRARD,% GIRARD TRUST BANK TRUSTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197411,0,00,093000000,2,12,202312,3,1,00,1,12,76515.0,4267.0,,,,Unknown,Micro,Annie M Wilson Uw Clause 5 Girard,6161,5662,8.81,4397,0.34,weak_up,7813,0.0,False,False
236223479,ANNIE M WILSON TRUST UW 40204 MELLON BANK EAST NA,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197311,0,00,909000000,6,12,202406,3,1,00,1,06,55251.0,4940.0,,,,Unknown,Micro,Annie M Wilson Trust Uw 40204 Mellon Bank East Na,4562,4354,4.78,3249,0.37,stable,5987,0.0,False,False
236223507,EMMA RIDGWAY COMLY FUND,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199305,1,04,602000000,2,01,202409,6,4,00,1,09,2351625.0,160284.0,,,,Unknown,Small,Emma Ridgway Comly Fund,167514,152577,9.79,10689,0.59,turbulent,199699,0.0,True,True
236223527,ALEXANDER M FOX U W 8TH ITEM NO 00682-00,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,928000000,5,12,202406,4,3,00,1,06,378009.0,34076.0,,,,Unknown,Micro,Alexander M Fox U W 8 Th Item No 00682 00,32248,27303,18.11,20629,0.43,weak_up,40069,0.0,False,False
236223542,ELIZABETH B KETTERLINUS TRUST UW ITEM 5 80003 FBO,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,5,12,202406,5,3,00,1,06,699681.0,65875.0,,,U OF PA JB CLARK FD,Unknown,Small,Elizabeth B Ketterlinus Trust Uw Item 5 80003 Fbo,58717,54114,8.51,42349,0.53,turbulent,75309,0.0,True,True
236223543,ELIZABETH B KETTERLINUS T-ITEM 6 OF WILL,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,928000000,5,12,202406,5,3,00,1,06,649557.0,59505.0,,,,Unknown,Small,Elizabeth B Ketterlinus T Item 6 Of Will,53751,48648,10.49,38671,0.56,turbulent,70916,0.0,True,True
236223544,ELIZABETH B KETTERLINUS TR 7-80005,% MELLON BANK EAST NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,199209,0,00,909000000,6,12,202406,4,2,00,1,06,284518.0,22920.0,,,,Unknown,Micro,Elizabeth B Ketterlinus Tr 7 80005,23598,24592,-4.04,17104,0.46,stable,31200,0.0,False,False
236223619,ESTHER GOWEN HOOD UW 108401HS011,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,190012,0,00,909000000,6,12,202312,6,5,00,1,12,2600526.0,584932.0,,,,Unknown,Medium,Esther Gowen Hood Uw 108401 Hs011,225579,135052,67.03,96396,0.49,strong_momentum_up,204146,0.0,True,False
236223620,ESTHER GOWEN HOOD TRUST U/W MUSIC FUND NECT,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197211,0,00,909000000,6,12,202409,4,2,00,1,09,212457.0,20042.0,,,,Unknown,Micro,Esther Gowen Hood Trust U/W Music Fund Nect,14539,13433,8.23,2005,0.49,weak_up,17707,0.0,False,False
236223656,MARY E ENGLISH DECD TR UW NO 1411-00,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,5,12,202406,5,3,00,1,06,634077.0,38388.0,,,,Unknown,Micro,Mary E English Decd Tr Uw No 1411 00,54203,49573,9.34,37096,0.54,turbulent,68922,0.0,True,True
236223681,YARNALL ELLIS H UW,% BNY MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199209,1,04,909000000,6,01,202406,4,3,00,1,06,181659.0,38817.0,,,,Unknown,Micro,Yarnall Ellis H Uw,3671,4912,-25.26,-716,0.57,turbulent,3381,0.0,False,True
236223682,EMILY YARNALL UW,% BNY MELLON N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,199209,0,00,909000000,6,12,202406,2,1,00,1,06,10313.0,3207.0,,,,Unknown,Micro,Emily Yarnall Uw,160,130,23.27,-1,0.7,turbulent,172,0.0,False,True
236223686,ST PAULS EPISCOPAL CHURCH UW SMNH NO 1655-05,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,928000000,5,12,202406,5,5,00,1,06,859224.0,932350.0,,,,Unknown,Medium,St Pauls Episcopal Church Uw Smnh No 1655 05,79365,45126,75.87,38145,0.56,turbulent,88808,0.0,True,True
236223687,SERENA M HUTCHINSON TRUST UW FBO,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,6,6,00,1,06,1771361.0,1009956.0,,,,Unknown,Large,Serena M Hutchinson Trust Uw Fbo,144533,117523,22.98,114528,0.41,strong_momentum_up,173113,0.0,True,False
236223690,GEORGE L HARRISON TR UW SCHOOL FUND,% MELLON BANK EAST N A,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,928000000,5,12,202406,4,2,00,1,06,298596.0,24225.0,,,,Unknown,Micro,George L Harrison Tr Uw School Fund,24956,21055,18.53,22022,0.48,weak_up,36211,0.0,False,False
236223753,TRINITY EPIS CHUW B W M MWH MEM FD 212204,% MELLON BK EAST N A TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,197311,0,00,909000000,5,12,202406,4,1,00,1,06,116492.0,7230.0,,,,Unknown,Micro,Trinity Epis Chuw B W M Mwh Mem Fd 212204,9669,8361,15.64,6331,0.47,weak_up,12522,0.0,False,False
236223795,ELLA B THOMAS UW 237303 MELLON BANK EAST NA,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,6,12,202406,3,1,00,1,06,58222.0,2764.0,,,,Unknown,Micro,Ella B Thomas Uw 237303 Mellon Bank East Na,4952,4292,15.38,3212,0.72,turbulent,6278,0.0,False,True
236223859,JOHN TYNDALE U-W SCHOLARSHIP FUND,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2000,195401,1,04,040000000,2,01,202409,4,1,00,1,09,221158.0,5776.0,,,,Unknown,Micro,John Tyndale U W Scholarship Fund,16932,16071,5.36,1884,0.39,weak_up,20721,0.0,False,False
236223905,EMILY E FAIRCHILD UW,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197311,1,00,123000000,2,12,202406,3,1,00,1,06,75750.0,7490.0,,,,Unknown,Micro,Emily E Fairchild Uw,6394,5745,11.3,4776,0.6,turbulent,8922,0.0,False,True
236223923,ELIZABETH W SMITH TRUST FBO,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,909000000,6,12,202312,4,1,00,1,12,137556.0,9943.0,,,YERGER DOROTHY,Unknown,Micro,Elizabeth W Smith Trust Fbo,10467,6906,51.56,7693,0.68,turbulent,13641,0.0,False,True
236223934,M CLARA HASSKARL UW 300704 MELLON BANK EAST NA,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,4,2,00,1,06,146676.0,12214.0,,,,Unknown,Micro,M Clara Hasskarl Uw 300704 Mellon Bank East Na,12128,13025,-6.89,8565,0.44,weak_down,15705,0.0,False,False
236223950,JOSEPH S KEEN JR TR UW,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199302,2,04,928000000,2,01,202406,5,3,00,1,06,987881.0,88239.0,,,,Unknown,Small,Joseph S Keen Jr Tr Uw,83622,70654,18.35,50184,0.54,turbulent,103775,0.0,True,True
236223966,LILLIAN BEALE U-W DTD 01-10-39 NO3235-04,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197511,0,00,909000000,6,12,202406,4,3,00,1,06,409739.0,25703.0,,,,Unknown,Micro,Lillian Beale U W Dtd 01 10 39 No3235 04,34115,31534,8.18,24114,0.6,turbulent,44461,0.0,False,True
236223999,ELIZABETH H MCCAHAN TRUST UW 12-29-98 N03577-01,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,5,12,202406,6,4,00,1,06,1791528.0,139197.0,,,,Unknown,Small,Elizabeth H Mccahan Trust Uw 12 29 98 N03577 01,146667,130957,12.0,104286,0.55,turbulent,191227,0.0,True,True
236224086,GEORGE B FOCHT TRUST UW,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,196901,1,04,000000000,2,01,202312,4,3,00,1,12,354981.0,26589.0,,,,Unknown,Micro,George B Focht Trust Uw,27031,18428,46.69,17572,0.65,turbulent,35141,0.0,False,True
236224129,PRESBYTERIAN HOME FOR WIDOWS TUW OF JOHN MARKLE,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,5,3,00,1,06,945284.0,85362.0,,,,Unknown,Small,Presbyterian Home For Widows Tuw Of John Markle,80421,70602,13.91,50190,0.49,weak_up,101745,0.0,True,False
236224131,ANNA J BARNES UW 445005,% GIRARD TRUST BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,5,12,202312,5,3,00,1,12,667022.0,34563.0,,,,Unknown,Micro,Anna J Barnes Uw 445005,53417,50502,5.77,34948,0.44,weak_up,67840,0.0,True,False
236224147,REBECCA C COXE TR UW FBO ST JAMES,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,5,12,202406,3,1,00,1,06,47542.0,2533.0,,,,Unknown,Micro,Rebecca C Coxe Tr Uw Fbo St James,3986,3446,15.67,2781,0.55,turbulent,4977,0.0,False,True
236224161,FOOTHILL TRUST U-W H C M,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,190012,0,00,909000000,6,12,202409,4,2,00,1,09,299499.0,17500.0,,,,Unknown,Micro,Foothill Trust U W H C M,21533,23560,-8.6,918,0.67,turbulent,25231,0.0,False,True
236224162,HENRY C MERCER DECD TRUST UW 477301,% MELLON BANK EAST NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,199306,0,00,909000000,6,12,202406,4,2,00,1,06,270743.0,21472.0,,,,Unknown,Micro,Henry C Mercer Decd Trust Uw 477301,22441,19953,12.47,17031,0.55,turbulent,30907,0.0,False,True
236224191,WILLIAM J JONES TR FOR THE SALVATI ION ARMY,% GIRARD TRUST BANK TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,197702,1,00,909000000,2,12,202406,3,1,00,1,06,29013.0,3387.0,,,,Unknown,Micro,William J Jones Tr For The Salvati Ion Army,2313,2237,3.43,2094,0.45,stable,3421,0.0,False,False
236224248,TRUST UNDER WILL OF BEN KENWORTHY BEN KENWORTHY POOR FUND,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,197901,1,04,602179000,1,01,202409,4,3,00,1,09,425502.0,39969.0,,,,Unknown,Micro,Trust Under Will Of Ben Kenworthy Ben Kenworthy Poor Fund,31524,35009,-9.95,5878,0.53,turbulent,40007,0.0,False,True
236224260,CHILTON ANNA UW DTD 03-14-32 NO 5593-02,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,4,3,00,1,06,410242.0,25811.0,,,,Unknown,Micro,Chilton Anna Uw Dtd 03 14 32 No 5593 02,43675,26629,64.01,-9583,0.53,turbulent,43862,0.0,False,True
236224265,ROBERT TOLAND TRUST UW 5652-07 FBO CHESTNUT HILL HOSPITAL,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,000000000,6,12,202312,3,1,00,1,12,59750.0,4988.0,,,GIRARD BANK TTEE,Unknown,Micro,Robert Toland Trust Uw 5652 07 Fbo Chestnut Hill Hospital,4660,3219,44.78,3444,0.74,turbulent,6146,0.0,False,True
236224291,WILLIAM J MOORE UW,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202409,6,3,00,1,09,1091274.0,84967.0,,,,Unknown,Small,William J Moore Uw,79016,82642,-4.39,2153,0.51,turbulent,92416,0.0,True,True
236224306,RAYMOND JOSEPH HARRIS EDUCATIONAL FUND,% BANK OF NEW YORK MELLON,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2000,196401,1,04,602000000,2,01,202409,5,2,00,1,09,946524.0,24181.0,,,,Unknown,Micro,Raymond Joseph Harris Educational Fund,70357,70314,0.06,-2270,0.41,stable,76880,0.0,True,False
236224326,SIPLER J WESLEY UW 615804 MELLON BANK EAST N A,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,4,1,00,1,06,120981.0,7617.0,,,,Unknown,Micro,Sipler J Wesley Uw 615804 Mellon Bank East N A,10066,8000,25.82,7086,0.48,strong_momentum_up,13241,0.0,False,False
236224343,HARRY STODDARD TR UW,% MELLON BANK EAST NA TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,2000,197606,1,04,040000000,2,01,202409,6,4,00,1,09,1155885.0,397893.0,,,GIRARD TRUST BANK-TTEE,Unknown,Medium,Harry Stoddard Tr Uw,147764,85585,72.65,194641,0.7,turbulent,269625,0.0,True,True
236224344,LENTZ HORACE DE Y UW PERP TRUST DTD 12-01-33 NO 06289-07,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,0,1000,000000,0,04,000000000,0,01,202406,4,3,00,1,06,319822.0,28072.0,,,,Unknown,Micro,Lentz Horace De Y Uw Perp Trust Dtd 12 01 33 No 06289 07,28742,21606,33.03,8281,0.45,strong_momentum_up,33101,0.0,False,False
236224399,SAMUEL MCGOWAN UW PERS,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,201104,1,04,000000000,2,01,202312,4,1,00,1,12,136559.0,5826.0,,T22,,Philanthropy & Foundations,Micro,Samuel Mcgowan Uw Pers,10255,8778,16.83,7903,0.47,weak_up,13743,0.0,False,False
236224420,ELLEN A PARKER U W PERS TR,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,6,5,00,1,06,1898146.0,643173.0,,,,Unknown,Medium,Ellen A Parker U W Pers Tr,191219,114976,66.31,-180532,1.11,turbulent,-36040,,False,True
236224443,EUGENE W BARBIER UW 108408DJ044,% MELLO BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,3,1000,000000,0,00,909000000,6,12,202406,4,3,00,1,06,260745.0,26801.0,,,,Unknown,Micro,Eugene W Barbier Uw 108408 Dj044,22336,19641,13.72,14544,0.46,weak_up,27819,0.0,False,False
236224495,MILTON J GREENMAN UW,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,190012,0,00,928000000,5,12,202312,5,4,00,1,12,672237.0,182654.0,,,,Unknown,Small,Milton J Greenman Uw,36052,49381,-26.99,-22405,0.84,turbulent,22399,0.0,False,True
