EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
237579709,POLISH ROMAN CATHOLIC UNION OF AMERICA,% JOSH JARZYNKA JR,3549 BETHOVEN ST,PITTSBURGH,PA,15213,0128,08,9,1000,194009,1,00,279000000,5,01,202412,0,0,02,0,12,0,0,0,,237
237579874,POLISH ROMAN CATHOLIC UNION OF AMERICA 479,% NATALIE STECKI,414 MILLS AVE,BRADDOCK,PA,15104,0128,08,9,1000,197211,1,00,263000000,5,01,202412,0,0,02,0,12,0,0,0,,479
237593331,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,853 BOGGS AVE,PITTSBURGH,PA,15211,0102,08,9,1000,199108,2,00,260000000,5,01,202405,0,0,02,0,05,0,0,0,Y40,76 AUXILIARY
237593352,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,204 WOOD ST,TARENTUM,PA,15084,0102,08,9,1000,199108,2,00,260000000,5,01,202305,0,0,02,0,05,0,0,0,,699 AUX
237593357,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,315 JAMES ST,VERONA,PA,15147,0102,08,9,1000,199108,2,00,260000000,5,01,202405,0,0,02,0,05,0,0,0,,1634 AUX
237614397,ORDER OF THE AMARANTH INC SUPREME COUNCIL,% DAWN MURRAY SECRETARY,5010 OZARK DR,PITTSBURGH,PA,15239,0051,08,9,1000,197211,1,00,279265319,5,01,202406,0,0,02,0,06,0,0,0,,35 CORINTHIAN COURT
237619054,KNIGHTS TEMPLAR OF THE UNITED STATES OF AMERICA,% DAVID G RASCH,187 MORRISON DR APT 34,PITTSBURGH,PA,15216,0266,10,9,1000,196401,1,00,036279000,5,01,202406,0,0,02,0,06,0,0,0,,CHARTIERS COMMANDERY NO 78
237633283,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% MADELINE ORFITELLI,5024 CURRY RD,PITTSBURGH,PA,15236,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,2 24TH OF MAY LODGE
237633295,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% JACQUELINE WENGRZYN,2644 MOSSIDE BLVD,MONROEVILLE,PA,15146,0696,08,9,1000,194408,1,00,036211318,5,01,202312,0,0,02,0,12,0,0,0,,16 LA PACE LODGE
237633310,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% MARY INNAMORATO,137 HIDDEN VALLEY DR,PITTSBURGH,PA,15237,0696,08,9,1000,194408,1,00,036211318,5,01,202206,0,0,02,0,06,0,0,0,,38 MORNING STAR LODGE
237633326,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% GREG FALVO,214 VIRGINIA AVE,MT WASHINGTON,PA,15211,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,66 GIOSUE CARDUCCI LODGE
237633365,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% VIRGINIA GIGLIOTTI,518 MAYVILLE AVE,PITTSBURGH,PA,15226,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,141 ASCOLI LODGE
237633366,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% JOSEPH TRALONGO,2881 HIGHRIDGE DR,PITTSBURGH,PA,15226,0696,08,9,1000,194408,1,00,036211318,5,01,202206,0,0,02,0,06,0,0,0,,142 WASHINGTON HEIGHTS LODGE
237633372,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% JEANNE CALIGUIRI,108 N WOODLAND RD,PITTSBURGH,PA,15232,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,159 RICHARD CALIGUIRI LODGE
237633373,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% DAVID SERETTI,2147 MEADOWMONT DR,PITTSBURGH,PA,15241,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,163 CITADEL LODGE
237633378,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% RITA L ARENA,1 ELWYN AVE,CARNEGIE,PA,15106,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,168 ASSUMPTION LODGE
237633405,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% DOMINIC TRAVISANO,740 HAMIL RD,VERONA,PA,15147,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,219 FRANK DILEO MEMORIAL LODGE
237633409,ORDER ITALIAN SONS AND DAUGHTERS OF AMERICA,% JASON SACRAMENTO,471 PERRY HWY,WEST VIEW,PA,15229,0696,08,9,1000,194408,1,00,036211318,5,01,202306,0,0,02,0,06,0,0,0,,224 FOREST HILLS LODGE
237634033,ANCIENT ORDER OF HIBERNIANS IN AMERICA,% BENJAMIN KANE,5203 CARNEGIE ST,PITTSBURGH,PA,15201,0832,08,9,1000,194505,1,00,279265000,5,01,202412,0,0,02,0,12,0,0,0,,36 AL 23
237649676,WILLIAM L AND PHILIP H GLATFELTER MEMORIAL FOUNDATION,% PNC BANK NA TRUSTEE,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199103,1,04,040000000,2,01,202404,6,4,00,1,04,1022874,313605,,,
237666714,S EDNA TROEMNER 6 PHILA YRL MTG TW,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201704,1,04,909000000,2,01,202312,6,6,00,1,12,4249180,2594928,,T22,
237666715,S EDNA TROEMNER 5 PHILADELPHIA BAPTIST ASSOCIATION,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201702,1,04,000000000,2,01,202312,7,6,00,1,12,5223780,3372519,,T20,
237669236,MARY F GARRAHAN SCHOLARSHIP,% MELLON BANK EAST NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199204,1,04,040000000,2,01,202312,4,4,00,1,12,287672,159200,,,
237688031,MILDRED R MONTGOMERY CHARITABLE TRUST,% MELLON BANK TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199204,1,04,602000000,2,01,202312,6,5,00,1,12,2500416,501185,,,
237699656,TR STONESIFER IR,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201304,1,04,000000000,2,01,202312,4,4,00,1,12,235546,154392,,T20,
237699788,GUINN & PHYLLIS UNGER CHARITABLE TR,% PNC BANK NA TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199207,1,04,602000000,2,01,202312,4,4,00,1,12,454124,311780,,,
237704413,KEYSTONE COLLEGE - M BRIGGS FUND,% PNC BANK NATIONAL ASSOCIATION,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,202103,1,04,000000000,2,01,202408,3,3,00,1,08,93510,34467,,T22,
237704723,E BISBEE WARNER CHARITABLE TR UW 1006489,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201611,1,04,000000000,2,01,202312,5,4,00,1,12,707934,455272,,T20,
237705674,ANNE J YELLOTT CHARITABLE FOUNDATION,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199302,1,04,000000000,5,01,202312,4,3,00,1,12,106944,40961,,,
237708985,THE ALFRED WOLFER EDUCATION TRUST C/O PNC BANK NA,% PNC BANK TTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199712,1,04,040000000,2,01,202312,4,4,00,1,12,370127,242820,,T20Z,
237757709,ELSIE L MARTIN TR,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201608,1,04,000000000,2,01,202312,4,3,00,1,12,126152,84403,,T90,
237788462,RAYMOND G JACKSON AND EMMA A JACKSON SCHOLARSHIP FUND,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199609,1,04,602000000,2,01,202312,6,6,00,1,12,2898707,1887098,,B82I,
237792020,PRYOR E & ARLENE R NEUBER CHARITABLE SCHOLARSHIP TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199802,1,04,040000000,2,01,202312,4,4,00,1,12,354454,228432,,T50I,
237805000,NANCY M HOSTETTER TUW FBO LANC CO FOUND,% BANK OF LANCASTER COUNTY N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,202403,1,04,000000000,2,01,202312,6,6,00,1,12,4710878,3054319,,T20,
237811797,JESSIE G ROMAN CHARITABLE TR,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199509,1,04,602000000,2,01,202312,6,5,00,1,12,2224031,989696,,T22J,
237813132,DOCTOR A C SHOEMAKER AND S A SHOEMAKER TR,% MELLON BANK N A TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199703,1,04,602000000,2,01,202406,3,2,00,1,06,53645,15553,,T70J,
237813136,EDNA G POTTER FOUNDATION,% MELLON BANK NA ATTN BRUCE BRANE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199902,1,04,000000000,2,01,202407,4,4,00,1,07,304718,109333,,T22,
237816593,LESLIE E MORGAN CHARITABLE TR,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199512,1,04,922000000,2,01,202312,6,6,00,1,12,4134896,2779111,,T22Z,
237817159,BOBB C FBO NASON HOSPITAL TR,,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202410,6,5,00,1,10,1116658,930713,,,
237817179,BUSHMAN FUND,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199811,1,04,001000000,2,01,202312,3,1,00,1,12,67043,4524,,T90Z,
237822847,THE ERIC J MILES AND EFFIE LU MILES MEMORIAL FUND,% MELLON BANK N A TTEE,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199703,1,04,000000000,0,01,202407,6,4,00,1,07,3020369,238331,,,
237829587,HENRY AND MARTHA STOESS TRUST FOUNDATION,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199703,1,04,040000000,2,01,202312,3,3,00,1,12,92601,61255,,T22Z,
237835045,JERUSALEM EVANGELICAL LUTHERAN CHURCH TRUST UW,% STERLING FINANCIAL TRUST COMPANY,500 FIRST AVE P7PFSC03Z,PITTSBURGH,PA,15219,0000,92,0,1000,000000,0,00,000000000,0,12,202312,4,4,00,1,12,230523,152223,,,
237847688,WILLIAM M & MINNIE D MUSSER CHARITABLE TRUST,% PNC BANK NATIONAL ASSOCIATION,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201811,1,04,928000000,2,01,202312,4,4,00,1,12,174831,109887,,T22,
237850463,THE JESSE P BRENNEMAN AND MARY HOLLINGER BRENNEMAN FUND,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199703,1,04,040000000,2,01,202312,6,5,00,1,12,1448320,870745,,B82Z,
237857025,ELEANOR S GALLO TRUST,% PNC BANK N A,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201904,1,04,000000000,2,01,202406,4,3,00,1,06,190717,54112,,B82,
237865797,JULY PRODUCTS LLC,,60 BOULEVARD OF ALLIES 5TH FL,PITTSBURGH,PA,15222,0000,09,3,1000,199709,2,00,265000000,2,01,202406,8,7,01,0,06,22904987,5711051,1390981,,
237866272,JOSEPH & MARION ELLIS MEMORIAL FUND FBO HEIDELBERG U C TR,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199907,1,04,000000000,2,01,202312,4,3,00,1,12,122101,51691,,T22,
237868738,MR & MRS REUBEN SCHWARTZ AND VERNA A SCHWARTZ SCHOLARSHIP FUND,% PNC,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199808,1,04,602000000,2,01,202401,6,5,00,1,01,1102208,787856,,T00Z,
237876237,GLADYS AND EVELYN RICKERT MEMORIAL SCHOLARSHIP FUND,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199707,1,04,602000000,2,01,202312,4,4,00,1,12,298512,192766,,T22Z,
237876878,RICHARD A ZAPPALA FAMILY FOUNDATION,,5700 CORPORATE DR STE 520,PITTSBURGH,PA,15237,0000,03,3,1000,199703,1,04,602000000,2,01,202312,7,5,00,1,12,5353273,967954,,T22Z,HARDIMAN LORI Z TTEE
237878702,MAY WILSON ADAMS LIVING TRUST,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199806,1,04,161000000,2,01,202402,4,3,00,1,02,122997,71758,,T20Z,
237879006,CHARLES R BURKE JR FOUNDATION,,436 7TH AVE STE 2450,PITTSBURGH,PA,15219,0000,03,3,1000,199710,1,04,602000000,1,01,202312,6,4,00,1,12,1946753,301207,,T20Z,
237879528,HAROLD D AND ELEANOR G HOOPMAN CHARITABLE FOUNDATION,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199807,1,04,030000000,2,01,202403,5,4,00,1,03,932760,327853,,T90Z,
237879529,ROMAINE GILMOUR TESTAMENTARY TRUST FOR THE GRACE LUTHERAN CHURCH,% ROBERT F MILSPAW,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199711,1,04,029000000,1,01,202409,6,4,00,1,09,1110044,330914,,T20Z,GRACE LUTHERAN CHURCH TTEE
237883781,OCHILTREE FOUNDATION,% MELLON BANK NA,2605 NICHOLSON ROAD BLDG 5 STE 5240,SEWICKLEY,PA,15143,0000,03,3,1000,199706,1,04,602000000,2,01,202312,6,4,00,1,12,3445971,286974,,T22Z,
237883782,PARKER FOUNDATION,% JAMES A ZERN,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199706,1,04,602000000,2,01,202312,1,5,00,1,12,8932,583523,,T22Z,
237884654,MARY WATT VAN DUSEN CHARITABLE REMAINDER UNITRUST,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200303,1,04,928000000,2,01,202312,5,4,00,1,12,515911,152629,,T30,
237884658,LIND FLORA UW 108403FH039,% MELON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,92,0,1000,000000,0,00,000000000,0,12,202312,6,3,00,1,12,1566582,88425,,,
237885998,SPRING DELL FOUNDATION,% AUFMAN ASSOCIATES INC,2200 GEORGETOWN DR STE 401,SEWICKLEY,PA,15143,0000,03,3,1000,199711,1,04,602000000,2,01,202312,4,3,00,1,12,186926,34411,,T20Z,
237886897,ETHEL VINCENT CHARITABLE TRUST,% PNC BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199801,1,04,005000000,2,01,202409,6,4,00,1,09,1855431,394967,,T22Z,WYMARD JOSEPH M TTEE
237890011,PETOK CHARITABLE FOUNDATION,,2200 GEORGETOWN DR STE 401,SEWICKLEY,PA,15143,0000,03,3,1000,199808,1,04,602000000,2,01,202312,3,1,00,1,12,29659,2637,,T20Z,PETOK S & F J PETOK TTEES
237892071,MARIA FOUNDATION 60982-8 P2-PTPP-10-2,,300 FIFTH AVENUE 27TH FLOOR,PITTSBURGH,PA,15222,0000,03,3,1000,199708,1,04,000000000,2,01,202312,6,6,00,1,12,2508092,1034259,,T20Z,MICHAEL E MARKSON CO-TTEE
237895230,REN D LATCHAW AND DOROTHY MARY LATCHAW CHARITABLE TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199801,1,04,559000000,2,01,202312,6,5,00,1,12,4643963,842360,,T50Z,
237895267,ALEXANDER B GILFILLAN CHARITABLE TRUST,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199712,1,04,062000000,2,01,202312,6,6,00,1,12,2960066,2333772,,T22J,
237899535,C H BURGESS CHARITABLE TRUST,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,200005,1,04,000000000,2,01,202407,5,4,00,1,07,813197,315017,,T20,ACCT 525Q0W
237900799,DONALD Z WADE FUND B,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1200,201602,1,04,000000000,2,01,202312,5,5,00,1,12,922722,623445,,T22,
237900800,DONALD Z WADE TRUST A U W,% PNC BANK N A,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,201601,1,04,000000000,2,01,202406,6,4,00,1,06,1282217,351027,,T11,
237900827,EMMA M DUTTERA IRRV TR 27-28-001-0019756,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,92,3,1000,200603,0,00,000000000,6,12,202312,3,3,00,1,12,91257,70249,,,
237901725,ROBERT L LOHR TW,% PNC BANK N A PRIVATE BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200105,1,04,000000000,2,01,202312,4,4,00,1,12,343498,223332,,T20,PNC BANK NA TTEE
237902844,MATTHEW B RIDGWAY MARY A RIDGWAY AND MATTHEW B RIDGWAY JR ENDOWMENT,% PNC BANK,1001 LIBERTY AVE STE 1150,PITTSBURGH,PA,15222,0000,03,3,1000,199804,1,04,602000000,1,01,202312,6,6,00,1,12,3217152,1233866,,T30Z,RIDGWAY MATTHEW B & MARY A ET AL
237902848,DAVID M WILLIAMS BETHEL UNITED PRESBYTERIAN AND GRAYSTONE ET AL,% PNC BANK N A,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201611,1,04,000000000,2,01,202312,4,3,00,1,12,150913,99019,,T50,
237902868,JEROME W & MARY LOUISE EICHELBACHER FAMILY TR DTD 121093 ET AL,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199910,1,04,000000000,2,01,202406,4,3,00,1,06,263048,57102,,T22,EICHELSBACHER JEROME TTEE
237903348,VIRGINIA SHOEMAKER TRAX TRUST,% BNY MELLON NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199810,1,04,602000000,2,01,202312,7,6,00,1,12,6119629,1228839,,B82,
237903370,ROY G AND GLADYS SCHORMAN TRUST FOR THE EVANGELICAL GOOD HOPE,% MELLON BANK N A,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199903,1,04,000000000,2,01,202409,4,2,00,1,09,132460,10578,,,
237903371,G SCHORMAN TR FBO GROVE HILL CEM ASSN,% MELLON BANK NA,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199811,1,04,602000000,2,01,202409,4,2,00,1,09,167637,10323,,T90J,
237904319,FRIEDMAN MEMORIAL CHAR TR UW,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199912,1,04,000000000,2,01,202312,5,4,00,1,12,537046,351138,,T90,
237904320,FRIEDMAN MEMORIAL SCHOLARSHIP TR UW,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200001,1,04,000000000,2,01,202312,6,5,00,1,12,1072956,671758,,B82,
237910302,SARA MCDOWELL FB AMERCAN CANCER,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199901,1,04,000000000,2,01,202312,5,4,00,1,12,519442,342310,,T20,
237910303,SARA MCDOWELL FB FIRST PRESBYTERIAN,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199812,1,04,000000000,2,01,202312,5,4,00,1,12,513988,350688,,T20,
237912826,THE DENDROICA FOUNDATION,,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199809,1,04,350000000,1,01,202312,7,6,00,1,12,8514712,1541458,,T20Z,
237913373,ROBERT W RIORDAN CHARITABLE FOUNDATION,% SMITHFIELD TRUST COMPANY,20 STANWIX ST STE 650,PITTSBURGH,PA,15222,0000,03,3,1000,199712,1,04,602000000,2,01,202409,3,1,00,1,09,53412,2699,,Z99Z,
237917630,HERMAN F MANGOLD CHARITABLE TR,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199806,1,04,602000000,2,01,202309,6,5,00,1,09,1044593,766222,,T90Z,
237918063,WILLIAM R & ESTHER RICHMOND FDN T W,% PNC BANK NA,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199912,1,04,000000000,2,01,202411,5,4,00,1,11,612277,189409,,T22,
237926270,ELI-SAR GRAF FOUNDATION,% MELLON BANK NA A J SHERWIN,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199805,1,04,602000000,2,01,202312,3,3,00,1,12,74718,80734,,T22Z,
237931503,H & E LONGSDORF IR FBO CHURCH ACCT NO 3542001 1068489,% PNC BANK N A TRUSTEE,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,1000,199812,1,04,602000000,2,01,202411,6,4,00,1,11,1324494,373440,,T00Z,
237931543,WILSON J AND KAREN A FARMERIE CHARITABLE FOUNDATION,,20 STANWIX ST STE 650,PITTSBURGH,PA,15222,0000,03,3,1000,199801,1,04,602000000,2,01,202409,5,4,00,1,09,957516,186261,,T30Z,
237958494,ALICE A LIEBSCHER CHARITABLE TR 4243201 2099215,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200004,1,04,000000000,2,01,202312,4,2,00,1,12,381678,19825,,T20,
237958561,JULIA A DILLMAN FUND 2323001 0352902,% PNC BANK NEW ENGLAND,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,199901,1,04,200000000,2,01,202312,4,4,00,1,12,482647,311753,,T20,
237964046,FREDERICK H REHMUS TR UW FBO CHESTNUT HILL COLLEGE,% PNC PRIVATE BANK,500 1ST AVE,PITTSBURGH,PA,15219,0000,03,3,2000,199805,1,04,040000000,2,01,202404,4,3,00,1,04,222506,72745,,B82Z,LAWRENCE ANDREA S ESQ
237976412,TRUST AGREEMENT OF VIRGINIA M RUDOLPH - ST PAUL TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201603,1,04,000000000,2,01,202312,5,4,00,1,12,729655,360567,,T99,
237976413,TRUST OF VIRGINIA M RANDOLPH ST MARTIN IRREVOCABLE TRUST,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,201601,1,04,928000000,2,01,202312,5,4,00,1,12,854748,423756,,T90,
237986316,JOHN GRINER CHARITABLE TRUST,% MELLON BANK,PO BOX 185,PITTSBURGH,PA,15230,0000,03,3,1000,199911,1,04,000000000,1,01,202406,4,3,00,1,06,398128,38250,,,10173199BN9
237991562,SHANDER ST CYRIL AND METHODIUS TR,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200104,1,04,000000000,2,01,202312,5,4,00,1,12,598928,241985,,T202,
237991566,TR U-A CHARLES M SHANDER FBO UNIVERSITY OF SCRANTON,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200104,1,04,000000000,2,01,202312,4,4,00,1,12,247718,100292,,T202,
237991567,CHARLES SHANDER TR FBO THOMAS,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200003,1,04,000000000,2,01,202312,4,4,00,1,12,236334,187485,,T22,
237991568,CHARLES M SHANDER TR UA FBO WISTAR INSTITUTE,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200104,1,04,000000000,2,01,202312,4,4,00,1,12,356535,177698,,T202,
237991569,SHANDER TR FBO MARYWOOD UNIVERSITY,% PNC BANK NA,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200104,1,04,000000000,2,01,202312,4,4,00,1,12,242295,103812,,T202,
238012647,H CLAY & ELEANOR D LARGE FDN TR,% PNC BANK N A-TRUSTEE,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200212,1,04,000000000,2,01,202312,6,6,00,1,12,1939536,1259267,,T22,
238012648,ALICE K KIME CHARITIES,% PNC BANK,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,03,3,1000,200410,1,04,000000000,2,01,202312,6,6,00,1,12,1530325,1021171,,T20,
240622405,JERMYN CEMETERY ASSOCIATION,% PNC ADVISORS,116 ALLEGHENY CENTER MALL P8YB3502L,PITTSBURGH,PA,15212,0000,13,3,2000,197610,2,00,900901000,1,01,202312,4,4,01,0,12,351969,327038,62862,,
240795488,UPMC,% CORPORATE TAX DEPARTMENT,600 GRANT ST 58TH FLOOR TOWER,PITTSBURG,PA,15219,9707,03,9,1000,198301,1,12,150000000,1,01,202006,8,4,01,0,06,28078065,144272,144272,E220,LAUREL HEALTH SYSTEM
240795508,UPMC,% CORPORATE TAX DEPT,600 GRANT ST FL 56,PITTSBURGH,PA,15219,9707,03,9,1000,198301,1,12,150030000,1,01,202006,9,9,01,0,06,289908890,417811475,417811475,E220,UPMC WILLIAMSPORT
240799343,UPMC,% CORPORATE TAX DEPARTMENT,600 GRANT ST 58TH FLOOR TOWER,PITTSBURG,PA,15219,9707,03,9,1000,198301,1,12,001029000,1,01,202006,8,6,01,0,06,42733740,2463665,2463665,E220,DIVINE PROVIDENCE HOSPITAL OF THE
240802108,UPMC,% CORPORATE TAX DEPT,600 GRANT ST FL 56,PITTSBURGH,PA,15219,9707,03,9,1000,198301,1,17,150000000,1,01,202206,9,9,01,0,06,,,,E220,CHARLES COLE MEMORIAL HOSPITAL
240803965,BETA THETA PI FRATERNITY,% PETER MUCK,2480 FIFE DR,PITTSBURGH,PA,15241,0315,07,9,1000,196710,2,00,000000000,5,01,202406,6,4,01,0,06,3648284,171220,171220,,ALPHA EPSILLON CHAPTER
240804365,GREEN HOME,% ROGER YOST,600 GRANT ST 58TH FL C/O CORP TAX,PITTSBURGH,PA,15219,0000,03,3,1000,197605,1,16,995000000,1,01,202406,6,8,01,0,06,3306497,10140818,10140818,,UPMC CORPORATE TAX
240806023,UPMC,% CORPORATE TAX DEPT,600 GRANT ST FL 56,PITTSBURGH,PA,15219,9707,03,9,1000,198301,1,12,150000000,1,01,202006,8,9,01,0,06,38568036,63802800,63802800,E220,UPMC MUNCY
