EIN,ORG_NAME,REV_2019,REV_2020,REV_2021,REV_2022,REV_2023,CAGR,VOLATILITY,YEARS_UP,YEARS_DOWN,PEAK_YEAR,TROUGH_YEAR,REBOUND_RATE
251311171,Elizabeth Township Historical Society,61257.0,,,,,,,0,0,2019,2019,
251312968,Renewal Inc,12147294.0,12165771.0,14619716.0,15165645.0,,,1595378.0,3,0,2022,2019,
251313283,Wilson Christian Academy,1530695.0,1848915.0,2391923.0,2387684.0,,,424515.0,2,1,2021,2019,
251313773,International Association Of Fire Fighters,78108.0,27100.0,45137.0,32241.0,,,22932.0,1,2,2019,2020,
251314326,Mccandless Franklin Park Ambulance Authority,2594697.0,1802930.0,3141706.0,3196649.0,,,647190.0,2,1,2022,2020,
251314836,Womanspace East Inc,633255.0,911860.0,854516.0,848788.0,,,122587.0,1,2,2020,2019,
251317150,Lifeline Of Southwest Pennsylvania,285555.0,135909.0,120332.0,190640.0,,,74656.0,1,2,2019,2021,
251317390,American Production And Inventory Control Soc Pitts Chapter Inc,36172.0,29357.0,18769.0,,,,8769.0,0,2,2019,2021,
251317908,Birthright Of Pittsburgh Incorporated,41112.0,,,,,,,0,0,2019,2019,
251318481,Mckeesport Baseball Association,74407.0,93298.0,105108.0,127733.0,,,22324.0,3,0,2022,2019,
251319769,Jessie C & Florence Mcmillen Trust 31 8135 00 1,44819.0,6947.0,20240.0,1315.0,,,19360.0,1,2,2019,2022,
251320272,Ronald Mcdonald House Charities Of Pittsburgh And Morgantown Inc,2274329.0,2491121.0,4405365.0,5023280.0,,,1372438.0,3,0,2022,2019,
251321276,Logans Ferry Sportsmens Club Inc,151652.0,143444.0,176413.0,150891.0,,,14361.0,1,2,2021,2020,
251322205,Beatrice L Jacobson Char Fdn,127469.0,26975.0,92378.0,3962.0,,,57161.0,1,2,2019,2022,
251324559,Audubon Society Of Western Pennsylvania Inc,1174576.0,1362172.0,2440030.0,1840052.0,2681817.0,(22.92+0j),656118.0,3,1,2023,2019,128.32
251325425,East Allegheny Community Council,78862.0,19279.0,21296.0,26492.0,,,28416.0,2,1,2019,2020,
251325981,Peebles District Volunteer Fire Company,163806.0,181101.0,438773.0,504055.0,,,174793.0,3,0,2022,2019,
251326213,Catholic Charities Of The Diocese Of Pittsburgh Inc,8857232.0,10296995.0,11157440.0,11814851.0,,,1277622.0,3,0,2022,2019,
251327874,The Intersection,594327.0,632754.0,454139.0,338833.0,,,134782.0,1,2,2020,2022,
251330289,Friends Of Quaker Valley Schools,122098.0,230408.0,84274.0,93988.0,83743.0,(-9+0j),62088.0,2,2,2020,2023,0.0
251331447,Pleasant Hills Volunteer Fire Company,316068.0,315715.0,325386.0,306188.0,,,7839.0,1,2,2021,2022,
251331716,Braddock Carnegie Library Association,664256.0,4247661.0,2875654.0,11897010.0,,,4879256.0,2,1,2022,2019,
251332885,Center For Organ Recovery And Education,55972404.0,66880494.0,68384575.0,74340621.0,,,7658492.0,3,0,2022,2019,
251335499,Castle Shannon Youth Association,35684.0,21539.0,,,,,10002.0,0,1,2019,2020,
251335649,Bennington Foundation Inc,15360.0,3646.0,6659.0,9284.0,,,4980.0,2,1,2019,2020,
251337059,Forward Housing Corporation,1579149.0,1698415.0,1607939.0,1596529.0,,,53270.0,1,2,2020,2019,
251337694,Metowers Inc,340233.0,241812.0,311893.0,113.0,,,154571.0,1,2,2019,2022,
251338941,The Mattress Factory,2293654.0,1919268.0,2768754.0,3026335.0,,,492974.0,2,1,2022,2020,
251339244,Amateur Astronomers Association Of Pittsburgh Inc,28079.0,,,,,,,0,0,2019,2019,
251339390,Monroeville Council Of Senior Citizens,70468.0,10831.0,23788.0,56163.0,,,27706.0,2,1,2019,2020,
251340417,Ross West View Emergency Medical Services Authority,3075118.0,3587369.0,4030390.0,3871441.0,,,419455.0,2,1,2021,2019,
251340919,St Justins Plaza Inc,1185156.0,1414180.0,1445826.0,1509411.0,,,141320.0,3,0,2022,2019,
251342677,Pittsburgh Society Of Association Executives,20945.0,13088.0,5302.0,6387.0,4209.0,(-33.05+0j),7035.0,1,3,2019,2023,0.0
251342994,Pittsburgh Opera Theater Inc,904907.0,591539.0,656627.0,,,,165368.0,1,1,2019,2020,
251343246,Pta Pennsylvania Congress,42906.0,44150.0,10026.0,,,,19352.0,1,1,2020,2021,
251343303,Pta Pennsylvania Congress,24779.0,16081.0,9145.0,26768.0,50276.0,(19.35+0j),15590.0,2,2,2023,2021,449.76
251344183,Pauline Auberle Foundation,1371745.0,1498012.0,1343659.0,1144594.0,,,146255.0,1,2,2020,2022,
251344230,Verland Foundation Inc,20527938.0,23695740.0,25716770.0,26530158.0,,,2673414.0,3,0,2022,2019,
251345783,Mcknight Parent Faculty Association,93025.0,61506.0,21454.0,55739.0,75596.0,(-5.05+0j),26596.0,2,2,2019,2021,252.36
251345815,Pittsburgh Leadership Foundation,695384.0,251127.0,242615.0,693571.0,,,258450.0,1,2,2019,2021,
251346114,Foxwall Emergency Medical Service Inc,448384.0,474402.0,676683.0,695242.0,,,130310.0,3,0,2022,2019,
251346364,Kml Carpenters Apprenticeship And Training Fund,7778183.0,8946881.0,7109936.0,8157568.0,7941089.0,(0.52+0j),664345.0,2,2,2020,2021,11.69
251346790,Ward Home Inc,1630479.0,1457521.0,2056370.0,1711412.0,,,251649.0,1,2,2021,2020,
251347717,World Health Foundation,15411.0,16227.0,9964.0,35754.0,,,11291.0,2,1,2022,2021,
251347785,American Legion Post 980 Inc,251783.0,93002.0,276301.0,210639.0,,,81268.0,1,2,2021,2020,
251347840,James Francis Mccaudless Charitable Tr 9099 2,479808.0,418088.0,549380.0,185961.0,,,157636.0,1,2,2021,2022,
251348148,Regional Development Funding Corporation,903541.0,1078125.0,6644116.0,3181210.0,,,2670321.0,2,1,2021,2019,
251349507,North Bessemer Community Volunteer Fire Association,163960.0,185803.0,299413.0,245178.0,,,61098.0,2,1,2021,2019,
251353269,Association Of Notre Dame Clubs Inc,217719.0,87448.0,38800.0,85176.0,,,76959.0,1,2,2019,2021,
251353403,American Legion,111871.0,59454.0,100457.0,94579.0,,,22595.0,1,2,2019,2020,
251353766,Calliope House Inc,484978.0,255294.0,345752.0,340754.0,,,95066.0,1,2,2019,2020,
251354420,Allentown Senior Citizen Centers Inc,145442.0,152017.0,141949.0,135140.0,,,7036.0,1,2,2020,2022,
251355177,Pennshaw Estates Inc,327351.0,334216.0,332321.0,339709.0,,,5106.0,2,1,2022,2019,
251356064,Christian Housing Inc,336575.0,259225.0,340562.0,319840.0,,,37637.0,1,2,2021,2020,
251357742,St Thomas More Housing Inc,1101031.0,1092250.0,1083689.0,1065535.0,,,15150.0,0,3,2019,2022,
251358127,Us Good Fellowship Club Of Pittsburgh,2.0,2.0,,,,,0.0,0,0,2019,2019,
251358395,Pennsylvania One Call System Inc,13923624.0,13254636.0,16050813.0,12961531.0,,,1394820.0,1,2,2021,2022,
251358502,Steelwheelers Inc,51977.0,61437.0,49983.0,82236.0,,,14757.0,2,1,2022,2021,
251359338,Verona Volunteer Fire Department And Relief Association,88151.0,90642.0,,55558.0,,,19576.0,1,0,2020,2022,
251359440,Country Dance & Song Society Inc,51991.0,21021.0,,,,,21899.0,0,1,2019,2020,
251360789,St Ambrose Manor Incorporated,1002615.0,1071686.0,1089182.0,1084637.0,,,40298.0,2,1,2021,2019,
251361070,Berg Manor Inc,308448.0,302787.0,309612.0,314346.0,,,4750.0,2,1,2022,2020,
251361146,Broadview Manor Inc,49815.0,49833.0,49793.0,49786.0,,,21.0,1,2,2020,2022,
251361364,Fox Chapel Conservation Trust Inc,554057.0,172534.0,41864.0,16125.0,,,248239.0,0,3,2019,2022,
251361573,Greater Pittsburgh Convention And Visitors Bureau Education,24666.0,2910.0,4576.0,4444.0,,,10372.0,1,2,2019,2020,
251362004,Bethel Park Outdoorsman Association,29159.0,18569.0,34213.0,48428.0,,,12407.0,2,1,2022,2020,
251363519,East Pittsburgh Apartments Incorporated,194150.0,200754.0,202901.0,204350.0,,,4508.0,3,0,2022,2019,
251364030,Pittsburgh New Music Ensemble Inc,265121.0,180816.0,106697.0,89673.0,,,80145.0,0,3,2019,2022,
251364633,American Federation Of Teachers,54711.0,33665.0,30170.0,,,,13275.0,0,2,2019,2021,
251364679,Pennliberty Holding Co 1900 Allegheny Bldg,30896.0,-11712.0,-12701.0,-12169.0,,,21549.0,1,2,2019,2021,
251365180,Kappa Delta Sorortiy,81725.0,77789.0,53475.0,106215.0,,,21591.0,1,2,2022,2021,
251365272,Alle Kiski Area Hope Center,1562230.0,2340359.0,3122432.0,2991645.0,3540637.0,(22.7+0j),773528.0,3,1,2023,2019,126.64
251365308,Crafton Childrens Corner,1351120.0,1239208.0,1445263.0,2350051.0,,,509438.0,2,1,2022,2020,
251365864,Library Board Of The Borough Of Oakmont,1278419.0,539007.0,722361.0,621084.0,,,333995.0,1,2,2019,2020,
251366712,Mushroom Family Learning Center Inc,280093.0,235240.0,199499.0,365165.0,302984.0,(1.98+0j),63654.0,1,3,2022,2021,51.87
251368007,Fraternal Association Of Professional Paramedics,246600.0,217565.0,249892.0,247817.0,,,15329.0,1,2,2021,2020,
251368765,Maple Unified Student Academy,392724.0,394869.0,489834.0,588499.0,,,93099.0,3,0,2022,2019,
251368992,Riding For The Handicapped Of Western Pa Inc,286455.0,104654.0,130992.0,160945.0,,,80484.0,2,1,2019,2020,
251369903,Pittsburgh Chapter Risk And Insurance Management Society Inc,68694.0,10458.0,3607.0,74025.0,,,37308.0,1,2,2022,2021,
251370668,East Liberty Development Incorporated,2533506.0,3452688.0,1222261.0,777821.0,,,1223858.0,1,2,2020,2022,
251371957,Robinson Emergency Medical Service Inc,1081282.0,885417.0,1121204.0,1047508.0,,,103440.0,1,2,2021,2020,
251373020,Lifes Key,165273.0,189171.0,209546.0,164671.0,,,21527.0,2,1,2021,2022,
251373067,Shadyside Chamber Of Commerce,45036.0,31645.0,38345.0,49432.0,,,7787.0,2,1,2022,2020,
251374088,St Therese Plaza Inc,1105795.0,1137659.0,1128193.0,1141364.0,,,15966.0,2,1,2022,2019,
251374373,Monroeville Soccer Club Inc,58498.0,30138.0,41684.0,51297.0,,,12289.0,2,1,2019,2020,
251374374,Immaculate Heart Of Mary Inc,838529.0,858337.0,869242.0,863754.0,,,13386.0,2,1,2021,2019,
251374416,People Of God,237688.0,181800.0,216884.0,200454.0,,,23790.0,1,2,2019,2020,
251375646,Society For Art In Crafts,2321517.0,3985714.0,1230942.0,1193962.0,,,1310671.0,1,2,2020,2022,
251376083,Unaltered Ministries,1338391.0,887213.0,296145.0,715775.0,,,431309.0,1,2,2019,2021,
251376787,West Mifflin Baseball League,109794.0,95797.0,105745.0,88684.0,,,9568.0,1,2,2019,2022,
251377509,South Hills Chamber Of Commerce,45955.0,40156.0,34179.0,22856.0,,,9870.0,0,3,2019,2022,
251377730,Financial Planning Association,105126.0,57099.0,79222.0,56798.0,,,22923.0,1,2,2019,2022,
251378637,Pennsylvania Association Of Arson Investigators,43856.0,32392.0,,,,,8106.0,0,1,2019,2020,
251379704,Childrens Museum Of Pittsburgh,14002582.0,9275336.0,10115911.0,10739770.0,,,2068400.0,2,1,2019,2020,
251379964,Master Interior Contractors Association Of Greater Pittsburgh,,,69062.0,,,,,0,0,2021,2021,
251380305,Bellmead Housing Corp,8724244.0,8579.0,0.0,0.0,,,4360694.0,0,2,2019,2021,
251380418,Mckeesport Hospital Foundation,1549900.0,1333831.0,2905673.0,1857259.0,,,696606.0,1,2,2021,2020,
251381212,John J Thomas Foundation 22208 6,,-2921.0,43223.0,37783.0,,,25218.0,1,1,2021,2020,
251382510,Oakland Planning & Development Corporation,1990270.0,2425216.0,1439943.0,3220061.0,,,751431.0,2,1,2022,2021,
251382874,Fox Chapel Area School District Adult Education Committee,115956.0,41451.0,100705.0,114685.0,,,35184.0,2,1,2019,2020,
251383622,Allegheny County Bar Foundation,2721209.0,2410872.0,4180637.0,3927835.0,,,874611.0,1,2,2021,2020,
251383638,Three Rivers Adoption Council,2618000.0,3178583.0,3351442.0,3482283.0,,,380615.0,3,0,2022,2019,
251383914,Allegheny Cemetery Historical Association,609079.0,727794.0,430208.0,237964.0,,,213944.0,1,2,2020,2022,
251384433,Rainbow Volunteer Fire Company Of White Oak Borough,84700.0,97774.0,282606.0,152954.0,,,90376.0,2,1,2021,2019,
251384468,Eden Hall Foundation,9288871.0,9801919.0,9447729.0,146307363.0,,,68397598.0,2,1,2022,2019,
251384469,Community College Of Allegheny County Education Foundation,8858528.0,15810056.0,6027449.0,15926656.0,2423538.0,(-27.68+0j),5983038.0,2,2,2022,2023,0.0
251385075,Regional Cancer Center,17492086.0,5858489.0,51891.0,0.0,,,8233647.0,0,3,2019,2022,
251385638,Brighton Heights Citizens Federation,68050.0,9078.0,9762.0,16693.0,,,28313.0,2,1,2019,2020,
251386231,Coal Country Traditions Inc,77301.0,26848.0,72.0,35022.0,,,32019.0,1,2,2019,2021,
251386730,The Maronda Foundation,2383133.0,5378510.0,1388805.0,1126474.0,,,1949499.0,1,2,2020,2022,
251387855,Rhema Christian School,886647.0,877571.0,958304.0,942977.0,1023928.0,(3.66+0j),59391.0,2,2,2023,2020,16.68
251388575,Fox Chapel Area Youth Soccer Inc,147073.0,75924.0,159958.0,191435.0,,,48812.0,2,1,2022,2020,
251389965,Arsenal Family And Childrens Center,632548.0,568786.0,607376.0,743613.0,629807.0,(-0.11+0j),65129.0,2,2,2022,2020,10.73
251392652,Literacy Pittsburgh,4058178.0,4944151.0,5005452.0,5305120.0,5628876.0,(8.52+0j),586959.0,4,0,2023,2019,38.7
251392947,Mt Washington Childrens Center,587019.0,610819.0,623542.0,608704.0,,,15158.0,2,1,2021,2019,
251393410,The Garden Club Of Allegheny County,133893.0,138017.0,76237.0,145651.0,141556.0,(1.4+0j),28747.0,2,2,2022,2021,85.68
251393426,Poise Foundation,2972201.0,7196615.0,10674894.0,9083941.0,,,3325684.0,2,1,2021,2019,
251394229,Jubilee Association Inc,798002.0,967467.0,1324910.0,1746915.0,,,420335.0,3,0,2022,2019,
251394246,Wilkins School Community Center,,154296.0,,132934.0,88349.0,,33648.0,0,1,2020,2023,0.0
251394252,The Pittsburgh Muskoka Foundation,59940.0,86197.0,70545.0,85113.0,,,12563.0,2,1,2020,2019,
251395314,Saltworks Theatre Company,221115.0,151617.0,196309.0,189456.0,,,28757.0,1,2,2019,2020,
251395653,Pittsburgh Elite Aquatics,190575.0,257788.0,402969.0,747388.0,,,248173.0,3,0,2022,2019,
251396716,Baldwin Emergency Medical Service,3506911.0,3682371.0,5312612.0,3984374.0,,,818149.0,2,1,2021,2019,
251396717,Silver Eye Center For Photography,497627.0,132387.0,634344.0,366921.0,,,213631.0,1,2,2021,2020,
251397903,Associated Master Plumbers Of Allegheny County,1134114.0,1299482.0,717313.0,787743.0,,,277909.0,2,1,2020,2021,
251399342,The Pittsburgh Camerata,78972.0,130354.0,55979.0,306909.0,,,113576.0,2,1,2022,2021,
251399564,Versailles Apartments Inc,250228.0,253996.0,250107.0,263053.0,,,6079.0,2,1,2022,2021,
251400402,Port Vue Apartments Inc,241794.0,233914.0,247323.0,246416.0,,,6130.0,1,2,2021,2020,
251401195,Vietnam Veterans Incorporated,23122.0,17113.0,37042.0,47619.0,,,13753.0,2,1,2022,2020,
251401329,River City Brass Band,1931046.0,1271147.0,856710.0,1346546.0,1280806.0,(-9.76+0j),384433.0,1,3,2019,2021,49.5
251401610,Ursuline Support Services,1609493.0,1874757.0,1864394.0,1929568.0,,,142930.0,2,1,2022,2019,
251401669,Beacon Hill Recreation Association,287249.0,285350.0,276006.0,315717.0,,,17144.0,1,2,2022,2021,
251402188,Outreach Teen & Family Services,425741.0,380069.0,477321.0,646052.0,,,116175.0,2,1,2022,2020,
251402374,Eye And Ear Hospital Of Pittsburg Pa Medical Staff Education Fund,99896.0,68787.0,219063.0,131767.0,60139.0,(-11.91+0j),64186.0,1,3,2021,2023,0.0
251403980,South Park Baseball Association,70368.0,44512.0,59047.0,69483.0,,,12046.0,2,1,2019,2020,
251404227,Lindsey Charity Fund,77741.0,35672.0,88587.0,62863.0,,,22931.0,1,2,2021,2020,
251405301,Pittsburgh Urban Christian School,1688220.0,1846098.0,1491552.0,1755819.0,,,150517.0,2,1,2020,2021,
251407410,Burke Foundation,2832853.0,2830045.0,54758022.0,6808269.0,,,25369843.0,1,2,2021,2020,
251407710,The Center For Theatre Arts,524635.0,474257.0,575609.0,418540.0,,,67355.0,1,2,2021,2022,
251407783,Municipal Risk Management Inc,1582944.0,1884454.0,1637529.0,1889170.0,,,161240.0,2,1,2022,2019,
251407815,Passavant Hospital Foundation,1330462.0,5484146.0,5249843.0,2047364.0,,,2145748.0,1,2,2020,2019,
251410081,Oncology Nursing Foundation,1745128.0,2883352.0,3025596.0,4153822.0,,,985063.0,3,0,2022,2019,
251410157,Lupus Foundation Of Pennsylvania Inc,38465.0,207983.0,9499.0,21331.0,,,93204.0,2,1,2020,2021,
251413004,Plum Senior Community Center,342505.0,402108.0,407490.0,481318.0,,,56861.0,3,0,2022,2019,
251413040,Community Specialists Corporation,12979687.0,12656474.0,11855053.0,9719835.0,,,1466890.0,0,3,2019,2022,
251413291,Presbyterian Med Ctr Of Wash,15243237.0,15076040.0,15762226.0,15488755.0,,,299103.0,1,2,2021,2020,
251413593,Family Mediation Council Of Western Pennsylvania,,362334.0,3961.0,,,,253408.0,0,1,2020,2021,
251413896,Strategic Office Solutions Of Pa Inc,935672.0,2166055.0,2322140.0,2302464.0,,,667559.0,2,1,2021,2019,
251414595,Pittsburgh Allegheny County Thermal Ltd,8057134.0,7599613.0,5445341.0,5299602.0,4766422.0,(-12.3+0j),1486404.0,0,4,2019,2023,0.0
251417228,East Liberty Family Health Care Center Inc,8673558.0,,11885116.0,9616623.0,,,1650734.0,0,1,2021,2019,
251417264,Employer Teamsters Local 205,4996537.0,4672741.0,4648529.0,4427488.0,,,234408.0,0,3,2019,2022,
251417634,Washington Heights Elderly Housing Corporation,653522.0,678516.0,666474.0,685481.0,,,14049.0,2,1,2022,2019,
251418095,The Forbes Funds,2139922.0,2202842.0,3486741.0,1718199.0,,,764131.0,2,1,2021,2022,
251418766,Zoological Society Of Pittsburgh,21703268.0,19309241.0,27701336.0,28895919.0,,,4629625.0,2,1,2022,2020,
251419540,The 1219 Unemployed Charitable Trust,26469.0,25762.0,24666.0,23501.0,,,1298.0,0,3,2019,2022,
251420599,Greater Pittsburgh Community Food Bank,53626512.0,83614058.0,86169867.0,70996227.0,,,14877307.0,2,1,2021,2019,
251420994,Pittsburgh Business Group On Health,1132966.0,828568.0,1319156.0,1484868.0,,,281370.0,2,1,2022,2020,
251421153,Cfa Society Of Pittsburgh,210686.0,142171.0,87186.0,109073.0,,,53905.0,1,2,2019,2021,
251422856,Old Sewickley Post Office Corporation,105481.0,34994.0,40765.0,48242.0,69745.0,(-9.83+0j),28709.0,3,1,2019,2020,99.31
251422887,Mon Valley Unemployed Committee Inc,95789.0,101695.0,347603.0,188283.0,,,117385.0,2,1,2021,2019,
251423015,The Butler Presbyterian Senior Housing Inc,3901886.0,9.0,0.0,0.0,,,1950942.0,0,2,2019,2021,
251423528,Lebanon Presbyterian Church Cemetery,126062.0,88464.0,130045.0,49134.0,,,37826.0,1,2,2021,2022,
251423563,Lemington Residential Corporation,6900.0,,,0.0,,,4879.0,0,0,2019,2022,
251423657,Upmc,402832500.0,306280875.0,320416961.0,652408270.0,,,160370621.0,2,1,2022,2020,
251423667,William Mckinley Citizens Center Inc,,,,51810.0,62318.0,,7430.0,1,0,2023,2022,20.28
251425416,Crisis Center North Incorporation,1310391.0,1484755.0,2057758.0,2461154.0,2358301.0,(15.82+0j),515739.0,3,1,2022,2019,79.97
251425598,Samaritan Counseling Ctr Of Western Pennsylvania,781197.0,1139304.0,1150145.0,1016857.0,,,171458.0,2,1,2021,2019,
251425887,Marshall Ruscetti Foundation,26134.0,988.0,-223.0,-4828.0,,,13971.0,0,3,2019,2022,
251426109,John J Kane Regional Centers Foundation,130938.0,66861.0,150479.0,43840.0,,,50800.0,1,2,2021,2022,
251427238,Pittsburgh Vintage Grand Prix Association Inc,527204.0,166911.0,736800.0,520448.0,,,236354.0,1,2,2021,2020,
251427632,Human Services Center Corporation,1808421.0,1613748.0,2664804.0,2244147.0,,,469061.0,1,2,2021,2020,
251429056,Chartiers Valley Soccer Association,37875.0,25291.0,46106.0,38797.0,,,8641.0,1,2,2021,2020,
251429381,Edgewood Symphony Orchestra Inc,52943.0,45193.0,31951.0,34043.0,51209.0,(-0.83+0j),9661.0,2,2,2019,2021,60.27
251430884,United Police Society Of Mount Lebanon,40933.0,39161.0,41806.0,39652.0,38381.0,(-1.6+0j),1376.0,1,3,2021,2023,0.0
251431929,Benjamin G Mcfate Memorial Scholarship Fund,,861.0,1100.0,2718.0,1813.0,,835.0,2,1,2022,2020,110.57
251432157,The Pace School Endowment,2179108.0,1483389.0,1337309.0,2007146.0,2124494.0,(-0.63+0j),388201.0,2,2,2019,2021,58.86
251432270,Stage 62,133365.0,,59557.0,103673.0,,,37138.0,1,0,2019,2021,
251432936,Pittsburgh Dynamo Youth Soccer Association Inc,167800.0,84093.0,105960.0,247160.0,,,73107.0,2,1,2022,2020,
251433314,Eastern Area Adult Services Inc,1864343.0,1854292.0,2178208.0,1963055.0,1873846.0,(0.13+0j),136467.0,1,3,2021,2020,1.05
251433387,Fineview Citizens Council Inc,192018.0,762383.0,593544.0,1024063.0,,,348947.0,2,1,2022,2019,
251433999,Club Shadows Community Services Association Inc,30703.0,32133.0,,,,,1011.0,1,0,2020,2019,
251434322,Brook Park Recreation & Swimming Club Inc,,,,5961.0,,,,0,0,2022,2022,
251434643,Veterans Leadership Program Of Western Pennsylvania Inc,4437281.0,5642196.0,7560705.0,9016160.0,,,2028061.0,3,0,2022,2019,
251436685,Bethlehem Haven Of Pittsburgh,4035108.0,7240395.0,3911358.0,5173391.0,,,1541984.0,2,1,2020,2021,
251437507,Twila Sampson Family Foundation,144317.0,147328.0,272942.0,255026.0,,,68623.0,2,1,2021,2019,
251437854,The Pittsburgh High Technology Council,2868768.0,2542144.0,2602463.0,3049569.0,,,236522.0,2,1,2022,2020,
251439300,Springdale Veterans Association,223538.0,123781.0,216666.0,236619.0,,,51582.0,2,1,2022,2020,
251439732,Eye & Ear Foundation Inc,3172310.0,5234783.0,25333701.0,10174404.0,,,10010748.0,2,1,2021,2019,
251440467,Verland Endowment,1039132.0,309029.0,2812096.0,723074.0,,,1102162.0,1,2,2021,2020,
251440761,Verland,4050883.0,3559771.0,4158512.0,4620849.0,,,435485.0,2,1,2022,2020,
